"Subject_ID","Trait_4","Trait_5","Trait_6","Trait_7","Trait_8","Trait_9","Trait_10","Trait_11","Trait_12","Trait_13","Trait_14","Trait_15","Trait_16","Trait_17","Trait_18","Trait_19","Trait_20","Trait_21","Trait_22","Trait_23","Trait_24","Trait_27","Trait_28","Trait_29","Trait_30","Trait_31","Trait_33","Trait_34","Trait_35","Trait_36","Trait_37","Trait_40","Trait_44","Trait_45","Trait_46","Trait_47","Trait_50","Trait_53","Trait_54","Trait_55","Trait_56","Trait_73","Trait_79","Trait_80","Trait_81","Trait_82","Trait_83","Trait_84","Trait_85","Trait_86","Trait_88","Trait_89","Trait_90","Trait_91","Trait_92","Trait_93","Trait_94","Trait_95","Trait_96","Trait_97","Trait_98","Trait_99","Trait_100","Trait_101","Trait_102","Trait_103","Trait_104","Trait_105","Trait_106","Trait_107","Trait_108","Trait_109","Trait_110","Trait_111","Trait_112","Trait_113","Trait_114","Trait_115","Trait_116","Trait_117","Trait_118","Trait_119","Trait_120","Trait_121","Trait_122","Trait_123","Trait_124","Trait_125","Trait_126","Trait_127","Trait_128","Trait_135","Trait_138","Trait_139","Trait_140","Trait_143","Trait_144","Trait_145","Trait_146","Trait_147","Trait_148","Trait_149","Trait_150","Trait_151","Trait_152","Trait_153","Trait_154","Trait_155","Trait_156","Trait_157","Trait_158","Trait_159","Trait_160","Trait_161","Trait_162","Trait_163","Trait_164","Trait_167","Trait_168","Trait_169","Trait_170","Trait_171","Trait_175"
910241,119.07,110.78,118.14,108.17,37,1540.25,103.24,90.66,146.88,146.88,140.63,90.63,90.63,46.88,39375,39375,39375,39375,19375,0.45084792,0.8593752,6,60,119,1,0,1,0.9917,10,112.66,117.39,12,92.08,80.64,105.92,117.08,1.45,0,1,0,1,0,3,1,5,0,0,1,1,0,5,5,52,3,54,1,51,3,55,4,52,3,51,7,61,4,56,4,5,9,50,14,56,11,34,49,2,50,3,51,1,52,3,54,2,50,0,6,57,1,0,38.6,20,20,1.8,36,3725.5,8,5,8,7,8,47.5,53.5,49.8,51.2,44.8,51.7,54,53.7,57.1,71.6,50.2,51.9,60.4,53.9,51.5,33,40,34,16,35,3
910443,122.4565,117.7603,122.991,120.5435,38,1292.5,133.26,125.28,121.88,71.88,121.88,71.88,96.88,46.88,38125,39375,35625,36875,34375,0.41048333,0.9110679,11,58,115,5,2,0.9667,0.9583,11,108.26,117.39,15,121.83,110.82,102.12,115.24,1.26,2,5,1,1,1,0,0,0,0,0,0,1,0,4,1,50,0,50,1,50,1,50,4,50,2,50,3,56,7,67,5,3,2,36,12,55,10,24,44,0,50,1,50,1,51,0,50,7,55,4,1,50,2,0,52.2,20,16,1.92,37,1980,8,7,8,8,6,44.6,51.4,62.4,40.4,50.4,34.2,40.3,50.2,60.1,50,61.9,66.5,37.6,47.7,40.7,37,32,37,11,37,0
911849,121.2175,113.9512,123.6109,116.1424,39,1802,111.11,102.2,196.88,196.88,190.63,196.88,171.88,46.88,39375,39375,36875,38125,38125,0.7492854,0.9531252,10,60,119,1,0,1,0.9917,9,107.32,112.89,16,116.34,109.48,94.91,105.33,1.11,1,1,0,1,1,3,0,2,1,0,0,1,0,3,14,63,1,50,2,51,0,50,10,59,1,50,0,50,1,50,8,3,17,57,2,38,18,37,49,8,60,8,62,2,55,3,53,5,52,1,0,50,0,0,54.4,20,16,1.92,36,1892.5,6,8,8,7,7,52.8,50.2,50.8,57.7,58.7,51.7,60.1,41.7,54.4,60.1,48.4,40.9,54.5,56.8,55.2,35,43,31,14,37,3
912447,109.4165,96.35956,112.2666,106.6274,37,1762.75,114.52,101.27,134.38,46.88,103.13,71.88,46.88,21.88,39375,21875,10625,19375,20625,0.27610832,0.4937502,31,57,112,8,3,0.95,0.9333,9,80.7,93.9,16,108.25,97.63,112.13,127.12,1.13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,67,3,54,7,64,4,59,11,60,10,61,4,56,2,51,20,7,26,65,16,58,35,77,62,9,63,6,58,5,66,6,64,13,65,8,5,54,1,0,50.1,20,12,1.8,33,1801,6,5,8,6,8,43.3,64,68.8,58.3,54.3,54.7,64,42.9,58.7,48.5,48.4,37,54.9,53.2,52.7,30,19,31,21,29,7
912548,107.2,91.16,109.41,94.2,35,1537.5,120.04,115.78,103.13,21.88,21.88,15.63,9.38,9.38,19375,4375,625,625,625,0.07754063,0.070703335,36,58,116,4,2,0.9667,0.9667,8,97.6,104.06,13,115.57,108.87,101.54,112.26,1.19,0,1,0,1,0,0,0,0,0,0,0,1,0,1,7,53,3,55,1,50,2,51,8,57,2,50,1,51,0,50,13,3,11,51,3,41,23,37,49,3,51,8,62,1,51,5,61,8,57,4,0,50,0,0,38.6,20,12,1.8,37,1600,7,8,8,8,6,31.6,40.5,43.4,82.5,81.2,42,44.7,46,62.8,60.7,51,47.3,47.4,47.8,46.8,33,9,32,14,31,6
915554,120.5569,114.661,117.2469,113.1823,38,1460,134.82,127.45,146.88,96.88,21.88,21.88,9.38,9.38,38125,19375,9375,4375,20625,0.10735834,0.34700543,21,60,113,7,0,1,0.9417,6,128.24,133.93,16,110.68,99.99,103.99,117.17,0.94,3,1,0,5,0,0,0,0,0,0,0,0,0,0,1,50,3,54,0,50,1,50,1,50,5,53,2,51,4,56,11,2,4,41,11,53,13,28,46,3,51,2,50,0,50,2,51,2,50,2,1,50,1,0,38.6,20,10,1.92,39,1610,7,8,8,8,8,46,48.8,63.1,32.9,46.5,34.2,39.6,68.4,54.4,52.2,67.8,48.7,37.6,52.7,54.1,34,28,44,1,36,3
917255,134.86,128.12,119.67,110.68,36,1373.25,115.01,108.6,190.63,96.88,109.38,21.88,46.88,21.88,34375,35625,29375,29375,14375,0.24967605,0.6731773,30,57,114,6,3,0.95,0.95,7,112.66,117.39,11,119.97,112.55,114.84,128.03,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,50,1,51,2,52,8,57,5,53,0,50,1,50,7,3,2,35,6,47,17,25,45,4,52,2,50,0,50,1,50,5,53,2,2,50,1,0,48.6,20,10,1.84,38,1774,7,8,8,8,7,52,42.8,43.4,49,40.1,48.1,54.5,46.5,57.1,50,50.2,43.4,54.9,56.6,56.8,37,23,30,12,28,5
917558,113.5625,101.2723,114.2385,103.0628,33,1135,124.27,120.69,171.88,146.88,159.38,46.88,46.88,28.13,39375,39375,39375,38125,31875,0.3224625,0.9265627,30,59,119,1,1,0.9833,0.9917,10,122.75,126.18,16,97.68,87.82,95.25,105.8,1.16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,0,50,3,54,1,50,0,50,0,50,0,50,0,50,3,2,5,42,0,30,4,9,33,3,51,0,50,1,51,2,51,1,50,1,0,50,0,0,52.6,20,16,1.8,33,1680,6,7,8,5,7,46,43.3,55.2,53.1,44.8,42.8,48.5,61.4,48,52.2,50.2,38.1,53.7,49.5,54.1,38,31,37,13,31,7
919158,119.5952,111.8244,110.9481,97.62114,39,1185,135.98,134.92,196.88,190.63,9.38,46.88,21.88,9.38,39375,30625,19375,9375,9375,0.17519687,0.40703145,17,60,115,5,0,1,0.9583,8,131.78,133.93,16,115.22,108.32,115.26,128.9,1.38,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,50,0,50,1,50,2,51,11,60,3,51,1,51,1,50,9,2,4,40,5,46,22,31,47,5,53,2,50,0,50,0,50,8,57,2,3,52,1,0,38.6,20,12,1.92,32,1390,7,3,8,8,6,51.3,47.9,43.4,51.2,56.9,53.4,43.6,44.1,70.1,57.6,50.2,49.8,63.8,52.7,54.1,34,23,34,12,35,4
919966,107.0049,90.90369,105.0853,85.92419,33,1777.5,137.25,136.19,103.13,34.38,21.88,9.38,3.13,3.13,29375,20625,4375,4375,625,0.055405207,0.18450542,20,57,112,8,3,0.95,0.9333,7,88.33,96.99,16,108.25,100.38,109.82,121.55,1.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,52,1,50,4,56,1,50,7,56,4,52,2,52,2,51,9,2,11,51,8,50,17,36,49,5,53,4,51,3,58,4,57,5,52,2,4,54,0,0,46.6,20,16,1.88,37,2019,7,8,8,8,6,40.5,53.8,43.4,46,46.5,46.1,43.1,51.2,58.7,58.6,48.4,46.6,37.6,56.3,41.8,35,27,38,15,35,5
922854,109.3368,94.50211,115.0248,104.2956,31,1630,137.25,136.19,40.63,34.38,9.38,21.88,9.38,3.13,19375,19375,9375,9375,4375,0.061915625,0.2640627,15,57,115,5,3,0.95,0.9583,8,97.6,104.06,16,122.08,114.36,93.9,104.63,1.11,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,50,1,50,5,60,0,50,6,55,7,57,5,57,11,78,10,4,9,50,23,64,16,48,54,5,55,2,50,3,61,2,51,6,55,4,8,60,0,0,38.6,20,16,1.8,33,1570,5,6,8,8,6,41.1,36.6,54,41.7,40.1,40.7,33.2,68.4,74.6,71.6,48.4,66.5,37.6,38.2,48.2,32,19,41,3,34,6
923755,119.1287,110.8877,112.1132,99.65877,35,1497.5,122.72,119.1,103.13,90.63,40.63,21.88,78.13,9.38,3125,1875,625,1875,625,0.23157708,0.034245,30,60,120,0,0,1,1,9,112.66,117.39,13,116.43,109.61,95.64,106.2,1.38,0,1,0,1,0,4,1,2,1,0,5,1,1,4,2,50,1,50,2,51,0,50,8,57,2,50,2,52,4,57,4,1,5,42,8,50,12,25,44,4,52,1,50,0,50,1,50,6,53,2,0,50,0,0,38.6,20,10,1.8,39,1650,8,7,8,8,8,56.9,47.1,60.8,44,51,48.1,50.2,46.5,55,50.6,56.8,35.7,52,53.9,35.9,36,29,27,2,33,4
926862,120.0296,113.8831,121.5768,119.1002,28,1595,82.08,56.69,178.13,90.63,28.13,46.88,28.13,3.13,29375,34375,24375,35625,19375,0.16438958,0.7180992,7,60,96,24,0,1,0.8,6,118.14,126.18,13,125.71,113.48,109.58,123.86,1.39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,6,63,6,62,3,55,8,57,4,52,1,50,2,51,12,2,16,59,7,48,23,46,53,4,52,2,50,3,61,5,60,10,61,6,1,50,0,0,52.2,20,16,1.88,34,2730,8,3,8,8,7,51,45.7,60.7,50.8,48.9,43,46.3,50,52.6,50,42,44.4,52,49.2,54.1,29,29,32,15,28,5
927359,113.4772,103.2514,110.2059,102.8285,38,1497.25,126.95,118.18,46.88,71.88,96.88,46.88,21.88,21.88,34375,24375,19375,19375,6875,0.19642083,0.45364603,18,57,112,8,3,0.95,0.9333,8,118.14,126.18,16,107.28,96.48,95.18,107.41,1.71,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,0,50,0,50,5,54,5,53,4,56,4,56,9,2,2,35,13,55,14,29,47,1,50,2,50,0,50,0,50,7,57,4,4,52,1,0,38.6,20,12,1.8,36,1540,7,7,8,8,6,46.3,40.5,52.2,43.7,54.7,38.9,33.2,63.3,62.5,58.6,50.2,55.6,37.6,49.9,35.9,33,24,38,3,39,3
929464,109.1919,94.21383,120.5101,111.8317,35,1425,90.59,71.99,190.63,178.13,178.13,146.88,96.88,46.88,39375,38125,39375,38125,35625,0.5550146,0.944271,29,60,117,3,0,1,0.975,8,102.63,108.06,14,115.04,108.08,110.95,122.89,1.25,1,5,1,1,0,4,5,2,0,1,5,1,0,5,21,72,2,51,7,62,4,58,9,58,18,70,8,65,4,57,22,13,30,68,30,69,35,95,67,12,67,10,67,5,62,5,61,9,59,6,9,64,0,1,48.7,20,12,1.8,37,1600,8,6,8,7,8,54.3,61.8,60.6,69.4,60.4,56.2,66.4,41.4,45.4,46,47,31.5,65.2,71.9,54.6,36,39,33,34,32,3
930449,114.29,104.57,111.21,105.12,37,1470,117.57,105.46,103.13,96.88,46.88,46.88,46.88,3.13,35625,19375,19375,15625,19375,0.19941562,0.4829429,23,56,109,11,4,0.9333,0.9083,8,85.26,96.99,15,110.63,99.96,100.88,113.56,1.37,0,1,0,1,0,2,0,0,0,1,0,0,0,0,6,52,2,51,3,54,3,55,6,53,2,50,2,52,1,50,10,3,11,51,5,46,19,35,48,6,56,6,55,1,51,3,53,6,53,2,4,54,0,0,38.6,20,40,1.92,39,1840,8,8,8,8,7,43.7,49.3,43.4,48.5,55.4,39.8,42.8,45.2,60.1,46.1,60.1,44.8,56.2,44,48.3,36,31,35,17,24,5
932554,124.69,119.96,116,111.47,37,1720.25,110.06,94.31,121.88,65.63,21.88,21.88,21.88,9.38,15625,15625,4375,4375,1875,0.11842604,0.15729187,30,42,110,10,18,0.7,0.9167,11,108.26,117.39,16,108.31,97.67,92.17,104.63,1.2,0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,50,1,50,1,51,1,50,6,55,0,50,3,54,0,50,7,3,5,43,3,41,14,22,43,2,50,3,51,1,52,2,51,4,52,2,1,50,0,0,43.8,20,12,1.92,36,1739,8,6,8,8,6,46,59.5,56.8,44,40.1,46.1,51.5,56.1,48.3,50.6,50.2,56.2,37.6,51,54.1,40,28,33,11,26,8
933253,124.1825,117.8469,121.8092,113.4047,39,1430,138.72,136.87,103.13,28.13,3.13,9.38,3.13,3.13,9375,1875,4375,3125,625,0.042254165,0.0920575,32,60,118,2,0,1,0.9833,6,117.24,121.89,17,120.07,112.66,105.01,115.78,1.22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,1,50,0,50,1,50,3,50,1,50,0,50,1,50,4,1,3,39,2,38,8,13,36,1,50,3,50,0,50,1,50,2,50,1,0,50,0,0,38.6,20,12,1.84,34,1664.5,7,4,8,8,7,38.8,48.9,43.4,38.6,54.4,38.9,39.4,53.5,62.8,55.5,56.8,45.8,52,41.4,35.9,29,28,39,12,28,5
937160,107.08,90.99,118.74,109.26,28,1599.5,114.5,107.86,103.13,46.88,21.88,28.13,3.13,3.13,38125,19375,4375,625,625,0.07701979,0.16419291,43,59,114,6,1,0.9833,0.95,9,88.33,96.99,16,142.11,123.56,87.37,98.15,1.34,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,50,2,51,0,50,2,52,8,57,1,50,3,54,1,50,6,2,5,43,5,46,16,26,45,2,50,3,51,0,50,1,50,5,53,2,3,51,2,0,51.1,20,63,1.76,37,1825,7,8,8,8,6,40.3,42.8,58.4,38.3,56.9,34.2,48.9,45.5,60.3,57.7,57.8,55.2,37.6,48,35.9,36,30,38,4,30,5
940553,97.36683,79.71913,93.08542,69.89288,33,1510,84.34,61.27,3.13,3.13,3.13,3.13,3.13,3.13,30625,35625,625,625,625,0.015691666,0.16028666,89,57,107,13,3,0.95,0.8917,11,80.7,93.9,14,98.01,86.34,78.53,91.08,0.88,1,5,1,1,1,1,0,0,0,1,0,1,0,3,17,68,6,63,2,52,8,70,16,67,6,54,2,51,1,50,14,13,25,64,9,50,38,72,61,9,63,8,63,1,52,2,51,14,67,5,1,50,1,0,38.6,20,16,1.84,29,1730,6,2,8,8,5,63.4,45.2,60.5,63.3,59.2,62.2,64.1,51.6,35.6,41.6,24.1,34.7,70.4,65.1,74.2,31,34,34,35,26,8
942658,122.0112,115.1647,123.8913,117.0237,40,1090,140.59,137.66,190.63,171.88,190.63,96.88,96.88,96.88,39375,39375,39375,38125,31875,0.5738948,0.9265627,31,60,118,2,0,1,0.9833,13,122.75,126.18,16,135.02,122.31,107.58,118.77,1.36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,56,4,57,2,52,5,62,7,56,2,50,1,50,3,53,13,4,14,57,6,47,25,45,53,6,57,5,54,1,52,5,60,6,55,4,2,50,0,0,38.6,20,16,1.8,33,1360,4,8,8,7,6,41,40.5,52.2,51.9,56.9,42.7,34.8,56,69.6,50,71.6,58.9,47.4,41.8,41.5,34,30,41,9,35,2
943862,126.1751,122.0801,120.4706,117.8291,33,1572.5,150.84,141.73,121.88,46.88,21.88,21.88,9.38,3.13,38125,29375,30625,19375,9375,0.08444167,0.54544294,9,54,108,12,6,0.9,0.9,7,94.33,104.06,15,119.39,108.67,104.62,117.96,1.39,1,1,0,1,0,2,1,0,0,0,1,1,0,3,2,50,1,50,3,55,0,50,9,58,4,52,1,50,1,50,12,2,6,45,6,47,21,33,48,5,55,1,50,2,57,3,54,6,55,4,2,50,1,0,38.6,20,16,1.8,37,1810,6,8,8,7,8,40.2,45,52.2,42,54.4,38.9,45.2,45,51.8,49,50.2,55.6,37.6,44.7,35.9,35,29,33,10,29,4
946666,119.39,111.48,124.11,117.49,33,1052.5,118.52,113.35,196.88,196.88,3.13,153.13,3.13,3.13,39375,9375,19375,30625,9375,0.23834792,0.5265627,22,56,106,14,4,0.9333,0.8833,9,112.66,117.39,11,116.22,109.41,91.27,101.91,1.49,0,5,1,1,1,3,1,2,1,1,1,1,1,3,2,50,0,50,2,52,1,50,5,54,8,59,7,61,9,73,10,4,4,41,24,64,16,44,52,5,55,4,52,0,50,0,50,4,52,1,10,64,3,0,38.6,20,20,1.88,37,1470,6,8,8,8,7,54.3,52.2,65.3,46,50.5,43.4,44.2,46.5,54.4,50,48.4,55.5,37.6,63.8,54.1,26,39,33,13,31,4
947668,126.9972,121.1905,122.7445,114.4066,37,1645,113.4,105.92,128.13,46.88,46.88,21.88,46.88,9.38,19375,33125,9375,9375,1875,0.17441562,0.2886721,38,57,106,14,3,0.95,0.8833,8,112.66,117.39,16,108.82,101.09,96.89,107.41,1.45,1,1,0,1,0,1,0,1,0,1,0,1,1,3,15,64,6,65,4,56,6,65,12,61,6,54,7,64,4,57,18,7,25,64,17,60,36,78,63,9,62,8,62,3,58,7,67,14,70,7,5,56,0,1,51,20,16,1.8,34,2095,8,8,8,4,6,55,67.8,43.4,63.3,63.9,57.6,63.3,45.3,50.9,44.7,40.8,35.8,63.4,45.2,57.2,27,20,31,26,29,3
951457,110.79,96.28,111.56,98.9,34,1725,114.03,106.99,196.88,96.88,46.88,46.88,21.88,96.88,29375,29375,9375,9375,19375,0.286525,0.40416688,24,60,116,4,0,1,0.9667,7,80.14,91.07,11,114.2,107.05,112.5,125,1.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,1,50,3,54,2,51,5,51,8,58,0,50,3,54,13,2,4,40,11,54,20,35,48,5,53,2,50,0,50,0,50,7,55,3,3,52,2,0,38.6,20,12,1.72,33,1637,8,7,8,4,6,52.8,43.6,43.4,49,56.9,55,49.3,68.4,36.8,43.9,48.4,49.5,53.8,46.6,51.5,35,32,40,17,39,8
952863,119.1184,112.4827,106.503,95.35282,39,1385,106.57,89.14,171.88,121.88,46.88,46.88,21.88,21.88,29375,25625,1875,1875,625,0.19485833,0.17213562,25,58,118,2,2,0.9667,0.9833,9,113.85,121.89,16,99.32,87.72,99.32,112.04,1.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,1,50,0,50,1,50,2,50,5,53,0,50,3,54,10,1,3,39,8,50,13,24,44,0,50,3,50,0,50,1,50,1,50,1,1,50,0,0,44.1,20,20,1.92,38,1885,8,7,8,7,8,49.6,48.7,43.4,56.5,50.5,48.5,44.5,68.4,70.9,71.6,71.6,66.5,37.6,33.5,35.9,28,40,44,17,35,3
953764,106.1615,89.52384,111.6124,98.94682,31,1680,152.77,144.44,59.38,46.88,46.88,46.88,46.88,3.13,30625,19375,20625,15625,19375,0.18157709,0.47434917,43,58,117,3,2,0.9667,0.975,7,93.3,100.43,12,122.76,114.87,123.41,144.12,1.13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,50,2,51,1,50,2,51,6,53,0,50,0,50,0,50,8,2,6,43,0,30,16,22,42,2,50,5,52,1,51,5,61,3,50,0,0,50,0,0,38.6,20,16,1.84,34,1560,6,6,8,8,6,38.7,42.8,43.4,46,47.1,42.3,45.3,39.8,57.1,53.6,50.2,48.7,47.4,52.5,54.1,33,20,37,14,29,5
955465,108.5013,95.28029,103.231,88.71889,32,1432.5,121.22,110.48,90.63,90.63,90.63,90.63,21.88,3.13,39375,38125,4375,4375,4375,0.22350417,0.28046897,7,59,118,2,1,0.9833,0.9833,9,89.14,100.43,11,120.07,109.1,99.86,112.52,1.23,0,5,1,1,0,2,0,0,0,0,0,1,0,1,2,50,0,50,0,50,1,50,9,58,2,50,5,57,2,51,10,4,2,35,9,50,20,31,48,2,50,3,51,0,50,0,50,8,59,3,4,52,0,0,48.7,20,12,1.8,38,1610,7,7,8,8,8,47.2,56.6,59.9,44.3,44.8,46.1,50.4,49.2,55,59.7,50.2,48.9,47.4,52,35.9,29,25,33,17,34,2
957974,109.54,96.54,116.37,112.05,36,1475,112.02,97.67,178.13,153.13,90.63,46.88,90.63,40.63,39375,38125,38125,38125,35625,0.374025,0.93984395,26,49,118,2,11,0.8167,0.9833,15,89.14,100.43,16,108.14,97.5,90.23,102.25,1.27,0,5,1,1,0,0,0,0,0,0,0,1,0,4,4,50,1,50,0,50,1,50,3,50,1,50,0,50,0,50,4,2,5,42,1,34,8,14,37,1,50,2,50,0,50,3,53,2,50,1,0,50,0,0,38.6,20,16,1.8,38,1630.5,8,6,8,8,8,37.9,53.8,43.4,46,46.5,45.7,53.2,47.4,44.4,52.2,50.2,39.1,53.7,52.7,54.1,32,32,34,18,29,4
958976,114.49,105.05,119.56,116.51,30,1862.5,108.47,92.04,196.88,196.88,196.88,196.88,153.13,96.88,39375,39375,39375,39375,34375,0.7828792,0.9531252,29,58,112,8,2,0.9667,0.9333,6,98.44,108.06,12,107.92,97.25,80.23,92.68,1.66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,70,11,77,1,51,7,68,17,68,5,53,4,56,1,50,21,11,31,68,10,52,45,86,64,11,67,4,52,1,52,12,83,14,67,7,2,50,1,0,44.1,20,16,1.92,35,2400,6,7,8,7,7,46.3,48.4,57.8,54,56.9,58.4,48.9,34.3,52.6,35.4,42.3,26.4,72.6,44.6,51.2,34,29,22,22,21,3
959069,128.76,122.77,123.76,116.6,33,1750,98.63,83.74,121.88,78.13,71.88,9.38,9.38,3.13,25625,24375,16875,9375,4375,0.11035313,0.327995,22,60,118,2,0,1,0.9833,12,117.24,121.89,14,101.41,92.03,105.53,116.38,1.33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1,51,4,59,5,54,2,50,8,64,3,53,15,6,3,38,13,55,24,40,51,4,52,3,51,0,50,1,50,8,59,5,8,60,0,0,50.1,20,12,1.8,36,2030,7,7,8,8,6,50.3,53.2,58,49.9,51.5,43.3,52.2,47,52.7,46.5,50.2,43.4,47.4,54.9,52.2,32,23,33,12,33,2
959574,131.34,127.26,126.33,126.73,40,1255.25,125.83,116.81,146.88,96.88,71.88,28.13,28.13,21.88,39375,38125,33125,30625,30625,0.19329584,0.81796896,20,59,118,2,1,0.9833,0.9833,8,80.7,93.9,17,100.12,88.46,101.27,114.2,1.23,2,1,0,1,0,0,0,0,0,0,0,1,0,3,4,50,2,51,3,54,2,51,9,58,2,50,4,58,4,57,7,3,9,48,10,53,18,37,49,5,53,4,51,0,50,1,50,3,50,0,3,52,0,0,44.1,20,25,1.72,31,1576,7,7,8,4,5,51.1,48.5,43.4,57.7,54.4,49.4,49.5,57.2,55,56.1,61.4,50.9,52,49.3,54.3,34,43,21,12,31,3
962058,104.0624,88.38614,99.82428,82.35195,36,2002.5,118.67,106.9,190.63,21.88,21.88,21.88,21.88,21.88,30625,39375,24375,9375,4375,0.13405104,0.41809916,16,55,109,11,5,0.9167,0.9083,8,85.26,96.99,12,116.01,106.07,106.97,120.45,1.1,3,1,0,5,0,0,0,0,0,0,0,1,0,1,1,50,2,51,0,50,1,50,0,50,0,50,0,50,1,50,2,1,3,38,1,34,3,7,31,1,50,1,50,0,50,2,51,0,50,0,0,50,1,0,49.7,20,16,1.84,36,1685,7,6,8,8,7,47.5,36.6,50.8,51.2,59.6,42.2,42.9,47.4,62.5,46.6,52.7,58.9,53.7,52.7,54.1,34,24,40,14,31,6
965367,121.1627,113.8722,112.5249,100.5589,35,1280,133.26,131.33,190.63,21.88,3.13,3.13,3.13,3.13,5625,625,625,625,625,0.04733229,0.04687521,18,57,114,6,3,0.95,0.95,8,93.3,100.43,12,97.48,87.58,110.78,122.76,1.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,1,50,0,50,4,59,8,57,4,52,4,56,3,53,11,5,5,43,11,53,23,39,51,2,50,4,52,0,50,1,50,10,61,6,3,51,2,0,38.6,20,16,1.92,38,2070,7,8,8,7,8,47.5,36.6,43.4,51.2,40.1,38.9,48.2,62.4,43,50,57.1,45.9,44.9,55.4,46.6,30,28,26,13,33,7
965771,89.99,69.8,103.37,83.46,33,1737.5,110.45,101.1,178.13,34.38,3.13,3.13,53.13,103.13,625,625,625,625,20625,0.26087394,0.15520854,50,57,97,23,3,0.95,0.8083,6,88.33,96.99,12,106,97.64,100.67,111.27,1.49,2,1,0,1,0,0,0,0,0,0,0,1,0,2,4,51,5,60,2,52,1,50,5,54,6,54,3,54,1,50,10,3,11,53,10,52,16,37,50,1,50,4,52,2,57,4,57,3,51,2,6,57,0,0,54.3,20,12,1.8,35,2060,6,8,8,6,7,41.9,61.1,62.2,46,40.1,38.9,48,51.1,59.7,54.8,50.7,55.1,44.9,41.9,44.9,24,23,44,13,32,3
966975,97.95284,80.32631,98.60051,79.49722,34,1615,122.72,112.44,84.38,28.13,40.63,46.88,21.88,9.38,15625,18125,9375,18125,9375,0.14108229,0.35820332,22,57,112,8,3,0.95,0.9333,7,98.44,108.06,16,107.12,96.31,107.01,120.49,1.13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,0,50,0,50,1,50,3,51,1,50,0,50,0,50,4,2,2,35,1,34,8,11,36,1,50,3,51,0,50,2,51,1,50,0,0,50,0,0,38.6,20,16,1.8,34,1460,6,7,8,8,5,44.1,50.3,43.4,54.9,40.1,42.1,51,44.1,52,53.5,50.2,57.4,47.4,39,35.9,31,25,36,22,32,1
969476,105.3674,88.33678,104.2118,84.4967,35,1482.25,131.64,129.86,146.88,140.63,146.88,96.88,78.13,96.88,34375,34375,34375,34375,29375,0.5001969,0.8281252,25,57,112,8,3,0.95,0.9333,9,107.32,112.89,13,106.32,98.07,99.14,109.8,1.52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,58,6,63,1,51,4,59,4,52,11,62,0,50,0,50,10,5,16,59,11,53,18,45,53,1,50,5,54,1,52,6,64,7,57,5,5,54,0,0,56,20,20,1.8,36,1565,7,6,8,8,7,47.5,61.9,52.2,51.2,48.9,55,55.2,44.8,57.1,40.5,45,45.1,53.7,61,54.1,24,21,35,20,19,4
970764,136.0055,130.3289,125.617,125.3619,39,1807.5,119.98,108.74,196.88,96.88,196.88,46.88,46.88,21.88,39375,39375,39375,29375,9375,0.330275,0.7093752,9,58,112,8,2,0.9667,0.9333,10,108.26,117.39,16,119.39,108.67,107.35,120.95,1.02,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,52,0,50,0,50,1,50,7,56,3,51,1,51,3,54,4,1,6,43,7,48,12,25,44,2,50,3,50,0,50,3,53,4,51,1,2,51,0,0,54.6,20,12,1.8,35,2320,8,8,8,4,7,37.1,50.8,52.2,40.2,62.4,38.9,37.3,50.8,62.8,55.8,66,57.8,46.3,33.5,41.8,39,30,36,17,36,3
971160,127.9889,123.7689,130.8161,132.7039,27,1255,122.72,112.44,178.13,159.38,159.38,96.88,46.88,9.38,39375,39375,39375,35625,25625,0.35280105,0.8656252,17,57,117,3,3,0.95,0.975,8,98.44,108.06,16,123.33,112.02,115.17,131.85,1.39,0,1,0,1,0,0,0,0,0,0,0,1,0,1,9,58,1,50,0,50,2,52,6,55,1,50,3,54,6,63,10,6,10,51,10,52,18,38,50,1,50,6,58,0,50,0,50,6,55,1,1,50,0,0,38.6,20,12,1.94,37,1400,8,6,8,7,8,51.8,58.1,43.4,62.7,61.3,52.7,60.5,62,46.1,54.9,45.3,50,63.8,54.3,59.3,30,36,37,30,34,3
